,Edit-Distance Immediate Similarity,Edit-Distance Full Similarity,Jaccard Index Similarity,Longest Maximal Independent Set,Number of Maximal Cliques,Longest Maximal Clique
79,1.0,1.0,0.0,24,37440,3
80,0.0,0.24834896124908645,0.1272645386418698,24,37440,3
81,0.0,0.49669792249817313,0.12726453864186976,24,37440,3
82,0.0,0.0,0.0,24,37440,3
83,1.0,1.0,0.0,24,37440,3
84,0.0,0.24834896124908645,0.10854319768651835,24,37440,3
85,0.0,0.5960375069978078,0.10854319768651836,24,37440,3
86,0.0,0.0,0.0,24,37440,3
87,1.0,1.0,0.0,24,37440,3
88,0.13663350160718124,0.8682393050693793,0.2835000930470336,24,37440,3
89,0.13663350160718124,0.4735850754923887,0.28350009304703355,24,37440,3
90,0.0,0.0,0.0,24,37440,3
91,1.0,1.0,0.0,24,37440,3
92,0.0,0.3137811484541845,0.057938364334707323,24,37440,3
93,0.0,0.23533586134063844,0.05793836433470731,24,37440,3
94,0.0,0.0,0.0,24,37440,3
95,1.0,1.0,0.0,24,37440,3
96,0.0,0.0,0.0,24,37440,3
97,1.0,1.0,0.0,24,37440,3
98,0.0,0.3983356455835504,0.19165920550176818,24,37440,3
99,0.0,0.956005549400521,0.19165920550176818,24,37440,3
100,0.0,0.12496286758826747,0.09046942760977823,24,37440,3
101,0.0,0.7497772055296047,0.09046942760977825,24,37440,3
102,0.0,0.3137811484541845,0.05943342437697345,24,37440,3
103,0.0,0.25102491876334765,0.05943342437697344,24,37440,3
104,0.0,0.9101077330630333,0.2781066454129664,24,37440,3
105,0.0,0.49642239985256364,0.2781066454129663,24,37440,3
106,0.0,0.06543218720509802,0.019982863505562817,24,37440,3
107,0.0,0.39259312323058804,0.01998286350556282,24,37440,3
108,0.0,0.0,0.0,24,37440,3
109,0.0,0.0,0.0,24,37440,3
110,0.0,0.08312471368635233,0.0006758599822376531,24,37440,3
111,0.0,0.9974965642362272,0.0006758599822376531,24,37440,3
112,0.0,0.039001751223611714,0.02098435405401478,24,37440,3
113,0.0,0.468021014683342,0.020984354054014782,24,37440,3
114,0.0,0.0,0.0,24,37440,3
115,1.0,1.0,0.0,24,37440,3
116,0.24846279674438243,0.24917320588818548,0.18353743083499632,24,37440,3
117,0.9938511869775295,0.9966928235527421,0.18353743083499632,24,37440,3
118,0.0,0.0,0.0,24,37440,3
