,Edit-Distance Immediate Similarity,Edit-Distance Full Similarity,Jaccard Index Similarity,Longest Maximal Independent Set,Number of Maximal Cliques,Longest Maximal Clique
252,0.0,0.414908069175735,0.11464756602736778,24,40560,2
253,0.0,0.7260891210575362,0.11464756602736778,24,40560,2
254,0.0,0.9566953288800686,0.15165988583519127,24,40560,2
255,0.0,0.37204818345336,0.15165988583519124,24,40560,2
256,0.0,0.0,0.0,24,40560,2
257,0.0,0.0,0.0,24,40560,2
258,0.17003642772410854,0.8765558438105838,0.1684050730776207,24,40560,2
259,0.25505464158616264,0.6817656562971208,0.1684050730776207,24,40560,2
260,0.2874425809732607,0.3729884445313212,0.028416269427803335,24,40560,2
261,0.4311638714598911,0.8703063705730825,0.028416269427803335,24,40560,2
262,0.0,0.9564968254987751,0.0747848266788427,24,40560,2
263,0.0,0.25751837609582406,0.0747848266788427,24,40560,2
264,0.0,0.0,0.0,24,40560,2
265,1.0,1.0,0.0,24,40560,2
266,0.0,0.0,0.0,24,40560,2
267,1.0,1.0,0.0,24,40560,2
268,0.0,0.0,0.0,24,40560,2
269,1.0,1.0,0.0,24,40560,2
270,0.0,0.0,0.0,24,40560,2
271,1.0,1.0,0.0,24,40560,2
272,0.0,0.9266955190197627,0.07772953038911656,24,40560,2
273,0.0,0.38158050783166697,0.07772953038911656,24,40560,2
274,0.0,0.9266955190197627,0.11127489136051257,24,40560,2
275,0.0,0.49898989485679535,0.11127489136051257,24,40560,2
276,0.0,0.0,0.0,24,40560,2
277,1.0,1.0,0.0,24,40560,2
278,0.0,0.9564968254987751,0.06851998465358217,24,40560,2
279,0.0,0.26781911113965706,0.0685199846535822,24,40560,2
280,0.0,0.0,0.0,24,40560,2
281,1.0,1.0,0.0,24,40560,2
282,0.0,0.9058715752395964,0.15560550499012815,24,40560,2
283,0.0,0.6341101026677175,0.15560550499012823,24,40560,2
284,0.0,0.9266955190197627,0.08895121107800569,24,40560,2
285,0.0,0.4633477595098814,0.08895121107800569,24,40560,2
286,0.0,0.0,0.0,24,40560,2
287,1.0,1.0,0.0,24,40560,2
288,0.0,0.2830320887023332,0.03172325928456764,24,40560,2
289,0.0,0.9906123104581663,0.03172325928456764,24,40560,2
290,0.0,0.9566953288800686,0.1658871153755213,24,40560,2
291,0.0,0.37204818345336,0.1658871153755213,24,40560,2
292,0.30228968255249156,0.9266955190197627,0.13200518208101772,24,40560,2
293,0.2267172619143687,0.5405723860948617,0.13200518208101772,24,40560,2
294,0.0,0.0,0.0,24,40560,2
295,0.0,0.0,0.0,24,40560,2
296,0.0,0.0,0.0,24,40560,2
297,1.0,1.0,0.0,24,40560,2
298,0.0,0.9566953288800686,0.10619371154120463,24,40560,2
299,0.0,0.33484336510802404,0.10619371154120459,24,40560,2
300,0.25718455247816896,0.04822210358965673,0.1338537120328654,24,40560,2
301,0.3857768287172534,0.3857768287172534,0.13385371203286536,24,40560,2
302,0.0,0.0,0.0,24,40560,2
303,1.0,1.0,0.0,24,40560,2
304,0.0,0.6859243927381253,0.27703522131511527,24,40560,2
305,0.0,0.6455758990476475,0.2770352213151152,24,40560,2
306,0.0,0.04867318652529595,0.11423991187823146,24,40560,2
307,0.0,0.2595903281349118,0.11423991187823149,24,40560,2
308,0.0,0.0,0.0,24,40560,2
309,1.0,1.0,0.0,24,40560,2
310,0.0,0.0,0.0,24,40560,2
311,1.0,1.0,0.0,24,40560,2
312,0.28937601053845174,0.6560361541373131,0.2483175694711323,24,40560,2
313,0.28937601053845174,0.7497556047283578,0.24831756947113218,24,40560,2
314,0.0,0.0,0.0,24,40560,2
315,1.0,1.0,0.0,24,40560,2
316,0.0,0.021627755774868973,0.0022757051076823256,24,40560,2
317,0.0,0.34604409239790457,0.002275705107682325,24,40560,2
318,0.0,0.0,0.0,24,40560,2
319,1.0,1.0,0.0,24,40560,2
320,0.0,0.6837143323513135,0.2600596502605798,24,40560,2
321,0.0,0.5209252056010008,0.26005965026058,24,40560,2
322,0.0,0.1815222802643841,0.03683302374886142,24,40560,2
323,0.0,0.7260891210575362,0.036833023748861424,24,40560,2
324,0.0,0.6941020280829157,0.24980111770174931,24,40560,2
325,0.0,0.6169795805181473,0.24980111770174931,24,40560,2
326,0.0,0.10396565603452901,0.17927965358336612,24,40560,2
327,0.0,0.2772417494254107,0.17927965358336606,24,40560,2
328,0.0,0.5092636270953987,0.16981348779350056,24,40560,2
329,0.0,0.9053575592807088,0.16981348779350056,24,40560,2
330,0.0,0.15450038258473897,0.005778689150656836,24,40560,2
331,0.0,0.8240020404519415,0.005778689150656836,24,40560,2
332,0.0,0.7351884583727188,0.2391057416930889,24,40560,2
333,0.0,0.45242366669090395,0.23910574169308882,24,40560,2
334,0.0,0.0,0.0,24,40560,2
335,1.0,1.0,0.0,24,40560,2
336,0.0,0.0,0.0,24,40560,2
337,1.0,1.0,0.0,24,40560,2
338,0.0,0.0,0.0,24,40560,2
339,1.0,1.0,0.0,24,40560,2
340,0.0,0.0,0.0,24,40560,2
341,1.0,1.0,0.0,24,40560,2
342,0.0,0.953278098565118,0.7662518037031304,24,40560,2
343,0.0,0.8972029162965817,0.7662518037031301,24,40560,2
344,0.0,0.8074378393027499,0.5978549538921012,24,40560,2
345,0.0,0.9937696483726154,0.597854953892101,24,40560,2
346,0.0,0.0,0.0,24,40560,2
347,1.0,1.0,0.0,24,40560,2
348,0.0,0.7351884583727188,0.22344885887608945,24,40560,2
349,0.0,0.47052061335854023,0.22344885887608942,24,40560,2
350,0.0,0.0,0.0,24,40560,2
351,1.0,1.0,0.0,24,40560,2
352,0.09092414845722707,0.5829221689622743,0.242894009019655,24,40560,2
353,0.13638622268584055,0.9326754703396389,0.24289400901965508,24,40560,2
354,0.0,0.8496316110725142,0.6574203501508301,24,40560,2
355,0.0,0.9710075555114448,0.6574203501508297,24,40560,2
356,0.0,0.0,0.0,24,40560,2
357,1.0,1.0,0.0,24,40560,2
358,0.0,0.12382653880727079,0.005180559898458212,24,40560,2
359,0.0,0.9906123104581663,0.005180559898458213,24,40560,2
360,0.0,0.6866021170767389,0.23772851666195938,24,40560,2
361,0.0,0.6103129929571012,0.23772851666195935,24,40560,2
362,0.0,0.7319622900153141,0.4256039095312434,24,40560,2
363,0.0,0.9759497200204188,0.4256039095312434,24,40560,2
364,0.0,0.04518185623019322,0.14419423372999124,24,40560,2
365,0.0,0.7229096996830917,0.14419423372999124,24,40560,2
366,0.0,0.0,0.0,24,40560,2
367,1.0,1.0,0.0,24,40560,2
368,0.0,0.6866021170767389,0.1837190176593309,24,40560,2
369,0.0,0.549281693661391,0.1837190176593309,24,40560,2
370,0.0,0.0,0.0,24,40560,2
371,1.0,1.0,0.0,24,40560,2
372,0.0,0.0,0.0,24,40560,2
373,0.0,0.0,0.0,24,40560,2
374,0.0,0.9932379538838316,0.6470916205742588,24,40560,2
375,0.0,0.6621586359225544,0.6470916205742591,24,40560,2
376,0.0,0.0,0.0,24,40560,2
377,1.0,1.0,0.0,24,40560,2
378,0.0,0.0,0.0,24,40560,2
379,1.0,1.0,0.0,24,40560,2
380,0.0,0.0,0.0,24,40560,2
381,0.0,0.0,0.0,24,40560,2
382,0.0,0.0,0.0,24,40560,2
383,1.0,1.0,0.0,24,40560,2
384,0.0,0.0,0.0,24,40560,2
385,0.0,0.0,0.0,24,40560,2
386,0.0,0.0,0.0,24,40560,2
387,1.0,1.0,0.0,24,40560,2
388,0.0,0.0,0.0,24,40560,2
389,0.0,0.0,0.0,24,40560,2
390,0.0,0.0,0.0,24,40560,2
391,0.0,0.0,0.0,24,40560,2
392,0.0,0.0,0.0,24,40560,2
393,0.0,0.0,0.0,24,40560,2
394,0.0,0.9932379538838316,0.42887869730975886,24,40560,2
395,0.0,0.3310793179612772,0.428878697309759,24,40560,2
396,0.0,0.0,0.0,24,40560,2
397,0.0,0.0,0.0,24,40560,2
398,0.0,0.0,0.0,24,40560,2
399,0.0,0.0,0.0,24,40560,2
400,0.0,0.9932379538838316,0.2653844233861809,24,40560,2
401,0.0,0.07640291952952549,0.265384423386181,24,40560,2
402,0.0,0.0,0.0,24,40560,2
403,1.0,1.0,0.0,24,40560,2
404,0.0,0.0,0.0,24,40560,2
405,1.0,1.0,0.0,24,40560,2
406,0.0,0.0,0.0,24,40560,2
407,1.0,1.0,0.0,24,40560,2
408,0.0,0.0,0.0,24,40560,2
409,1.0,1.0,0.0,24,40560,2
410,0.0,0.16825851607502018,0.05641237444437854,24,40560,2
411,0.0,0.01979511953823776,0.05641237444437854,24,40560,2
412,0.0,0.0,0.0,24,40560,2
413,0.0,0.0,0.0,24,40560,2
414,0.0,0.0,0.0,24,40560,2
415,1.0,1.0,0.0,24,40560,2
416,0.0,0.9932379538838316,0.24259964379935467,24,40560,2
417,0.0,0.0794590363107065,0.24259964379935473,24,40560,2
418,0.0,0.0,0.0,24,40560,2
419,1.0,1.0,0.0,24,40560,2
420,0.0,0.0,0.0,24,40560,2
421,0.0,0.0,0.0,24,40560,2
422,0.0,0.0,0.0,24,40560,2
423,0.0,0.0,0.0,24,40560,2
424,0.0,0.0,0.0,24,40560,2
425,1.0,1.0,0.0,24,40560,2
426,0.0,0.0,0.0,24,40560,2
427,0.0,0.0,0.0,24,40560,2
428,0.0,0.0,0.0,24,40560,2
429,0.0,0.0,0.0,24,40560,2
430,0.0,0.0,0.0,24,40560,2
431,0.0,0.0,0.0,24,40560,2
432,0.0,0.0,0.0,24,40560,2
433,0.0,0.0,0.0,24,40560,2
434,0.0,0.0,0.0,24,40560,2
435,1.0,1.0,0.0,24,40560,2
436,0.0,0.0,0.0,24,40560,2
437,0.0,0.0,0.0,24,40560,2
438,1.0,1.0,0.0,24,40560,2
439,0.0,0.0,0.0,24,40560,2
440,1.0,1.0,0.0,24,40560,2
441,0.0,0.0,0.0,24,40560,2
442,1.0,1.0,0.0,24,40560,2
443,1.0,1.0,0.0,24,40560,2
444,1.0,1.0,0.0,24,40560,2
445,1.0,1.0,0.0,24,40560,2
446,1.0,1.0,0.0,24,40560,2
447,0.0,0.0,0.0,24,40560,2
448,1.0,1.0,0.0,24,40560,2
449,1.0,1.0,0.0,24,40560,2
450,1.0,1.0,0.0,24,40560,2
451,0.0,0.0,0.0,24,40560,2
452,1.0,1.0,0.0,24,40560,2
453,1.0,1.0,0.0,24,40560,2
454,1.0,1.0,0.0,24,40560,2
455,0.0,0.0,0.0,24,40560,2
456,1.0,1.0,0.0,24,40560,2
457,0.0,0.0,0.0,24,40560,2
458,1.0,1.0,0.0,24,40560,2
459,0.0,0.0,0.0,24,40560,2
460,1.0,1.0,0.0,24,40560,2
461,0.0,0.0,0.0,24,40560,2
462,1.0,1.0,0.0,24,40560,2
463,0.0,0.0,0.0,24,40560,2
464,1.0,1.0,0.0,24,40560,2
465,0.0,0.0,0.0,24,40560,2
466,1.0,1.0,0.0,24,40560,2
467,0.0,0.0,0.0,24,40560,2
468,1.0,1.0,0.0,24,40560,2
469,1.0,1.0,0.0,24,40560,2
470,1.0,1.0,0.0,24,40560,2
471,1.0,1.0,0.0,24,40560,2
472,1.0,1.0,0.0,24,40560,2
473,1.0,1.0,0.0,24,40560,2
474,1.0,1.0,0.0,24,40560,2
475,1.0,1.0,0.0,24,40560,2
476,1.0,1.0,0.0,24,40560,2
477,0.0,0.0,0.0,24,40560,2
478,1.0,1.0,0.0,24,40560,2
479,0.0,0.0,0.0,24,40560,2
480,1.0,1.0,0.0,24,40560,2
481,1.0,1.0,0.0,24,40560,2
482,1.0,1.0,0.0,24,40560,2
483,0.0,0.0,0.0,24,40560,2
484,1.0,1.0,0.0,24,40560,2
485,1.0,1.0,0.0,24,40560,2
486,1.0,1.0,0.0,24,40560,2
487,0.0,0.0,0.0,24,40560,2
488,1.0,1.0,0.0,24,40560,2
489,0.0,0.0,0.0,24,40560,2
490,1.0,1.0,0.0,24,40560,2
491,1.0,1.0,0.0,24,40560,2
492,1.0,1.0,0.0,24,40560,2
493,0.0,0.0,0.0,24,40560,2
494,1.0,1.0,0.0,24,40560,2
495,0.0,0.0,0.0,24,40560,2
496,1.0,1.0,0.0,24,40560,2
497,0.0,0.0,0.0,24,40560,2
498,1.0,1.0,0.0,24,40560,2
499,0.0,0.0,0.0,24,40560,2
500,1.0,1.0,0.0,24,40560,2
501,1.0,1.0,0.0,24,40560,2
502,1.0,1.0,0.0,24,40560,2
503,0.0,0.0,0.0,24,40560,2
504,0.0,0.0,0.0,24,40560,2
505,0.0,0.0,0.0,24,40560,2
506,0.0,0.0,0.0,24,40560,2
507,1.0,1.0,0.0,24,40560,2
508,0.0,0.0,0.0,24,40560,2
509,1.0,1.0,0.0,24,40560,2
510,0.0,0.722058359706873,0.496922076569705,24,40560,2
511,0.0,0.8767851510726317,0.496922076569705,24,40560,2
512,0.0,0.0,0.0,24,40560,2
513,1.0,1.0,0.0,24,40560,2
514,0.0,0.022054440475583914,0.01069463631347974,24,40560,2
515,0.0,0.37492548808492754,0.010694636313479743,24,40560,2
516,0.0,0.0,0.0,24,40560,2
517,1.0,1.0,0.0,24,40560,2
518,0.0,0.8226469481227879,0.3006834846819712,24,40560,2
519,0.0,0.6659522913374951,0.3006834846819713,24,40560,2
520,0.0,0.16489558589804987,0.0489619579451085,24,40560,2
521,0.0,0.7008062400667114,0.04896195794510851,24,40560,2
522,0.0,0.9703400837416551,0.7028481451272207,24,40560,2
523,0.0,0.9164323013115632,0.702848145127221,24,40560,2
524,0.0,0.03803060414726245,0.08544398097597651,24,40560,2
525,0.0,0.10775337841724386,0.08544398097597654,24,40560,2
526,0.0,0.42310686546032794,0.1498453442675699,24,40560,2
527,0.0,0.7992018569806195,0.14984534426757004,24,40560,2
528,0.0,0.16749167809300558,0.037889852849426635,24,40560,2
529,0.0,0.9491195091936983,0.037889852849426635,24,40560,2
530,0.0,0.9527430166459284,0.31509708903262806,24,40560,2
531,0.0,0.6229473570377225,0.31509708903262795,24,40560,2
532,0.0,0.0,0.0,24,40560,2
533,1.0,1.0,0.0,24,40560,2
534,0.0,0.0,0.0,24,40560,2
535,1.0,1.0,0.0,24,40560,2
536,0.0,0.0,0.0,24,40560,2
537,1.0,1.0,0.0,24,40560,2
538,0.0,0.0,0.0,24,40560,2
539,1.0,1.0,0.0,24,40560,2
