,Edit-Distance Immediate Similarity,Edit-Distance Immediate Similarity,Edit-Distance Immediate Similarity,Edit-Distance Full Similarity,Edit-Distance Full Similarity,Edit-Distance Full Similarity,Jaccard Index Similarity,Jaccard Index Similarity,Jaccard Index Similarity,Longest Maximal Independent Set,Longest Maximal Independent Set,Longest Maximal Independent Set,Number of Maximal Cliques,Number of Maximal Cliques,Number of Maximal Cliques,Longest Maximal Clique,Longest Maximal Clique,Longest Maximal Clique
16,0.22743030228450836,0.0,0.41500187054784343,0.5418431329249905,0.6477382803956396,0.41501375086644576,0.1696073073457703,0.014753944616572475,0.23576884810268117,62.0,62.0,0.0,603900.0,603900.0,0.0,3.0,3.0,0.0
17,0.24749946179790355,0.0,0.42729265914217096,0.4509195300473848,0.3009750541886929,0.4386596146500327,0.08890676406381294,0.0,0.1824961700834492,62.0,62.0,0.0,623700.0,623700.0,0.0,2.0,2.0,0.0
18,0.24560636554386994,0.0,0.4272457616508759,0.4788264181287432,0.44113956437072466,0.4383532189871337,0.08416971926768813,0.0,0.17714359294299847,63.0,63.0,0.0,623700.0,623700.0,0.0,2.0,2.0,0.0
19,0.22723731649404882,0.0,0.41508870252158636,0.4967480027408263,0.5419954090067595,0.433096973624081,0.12430824922945767,0.0,0.2130776969576637,63.0,63.0,0.0,584100.0,584100.0,0.0,3.0,3.0,0.0
20,0.315707569547895,0.0,0.46149685531401985,0.4378106708061989,0.23530727235640136,0.44979670850304265,0.042719041917882825,0.0,0.1145453389017592,53.0,53.0,0.0,603900.0,603900.0,0.0,2.0,2.0,0.0
21,0.18879508297320935,0.0,0.3865274260450623,0.4540123090401774,0.3914796785183281,0.42373011413841927,0.12219651919151556,0.006821707191938383,0.20083866544864218,60.0,60.0,0.0,574200.0,574200.0,0.0,3.0,3.0,0.0
22,0.24770727258868366,0.0,0.4273257694698235,0.4540290335049275,0.3707106251036986,0.4299702014268279,0.08193186275243813,0.0,0.1577755243090485,58.0,58.0,0.0,613800.0,613800.0,0.0,3.0,3.0,0.0
23,0.3266240918244081,0.0,0.46513941179059315,0.5775096731789983,0.8228774435755066,0.44272838077335114,0.15132050703030425,0.0,0.2465495796204876,65.0,65.0,0.0,613800.0,613800.0,0.0,2.0,2.0,0.0
24,0.2951287291177507,0.0,0.4531398774334142,0.47086214357310435,0.42117152732891994,0.45212497625405196,0.07818356254525674,0.0,0.181629677855721,65.0,65.0,0.0,594000.0,594000.0,0.0,3.0,3.0,0.0
25,0.2758786123929636,0.0,0.44374623064999386,0.4673283345755125,0.38068770878957364,0.4481763272521622,0.10281255477010544,0.0,0.20021372674809498,64.0,64.0,0.0,594000.0,594000.0,0.0,3.0,3.0,0.0
26,0.25769385762095615,0.0,0.43338466620026267,0.4946773224500362,0.5150384592722055,0.4285475133843461,0.13618346486462946,0.0,0.21859296042763007,67.0,67.0,0.0,623700.0,623700.0,0.0,2.0,2.0,0.0
27,0.26705300304251783,0.0,0.4386725208442547,0.4956533105359395,0.4977882974553438,0.43911723199427016,0.1222719786958258,0.0,0.21510577318556134,61.0,61.0,0.0,584100.0,584100.0,0.0,3.0,3.0,0.0
28,0.31609064005861054,0.0,0.4618613532624113,0.4134653592599379,0.0633777253106233,0.4624123410433251,0.04038051183452346,0.0,0.12492358134097079,61.0,61.0,0.0,613800.0,613800.0,0.0,3.0,3.0,0.0
29,0.2076647470970329,0.0,0.40101822301637874,0.47972543027315934,0.45603822269909244,0.41884527312085246,0.13492684963510204,0.006870103991007438,0.21352654813360952,60.0,60.0,0.0,574200.0,574200.0,0.0,3.0,3.0,0.0
30,0.18796337961685444,0.0,0.38612738068382874,0.5417084269540481,0.677402061810414,0.41342723368691314,0.1608909175661296,0.03749948197383823,0.2250788130757941,62.0,62.0,0.0,594000.0,594000.0,0.0,3.0,3.0,0.0
31,0.31777207160787746,0.0,0.46119332350384623,0.5173544839617245,0.5979049692111389,0.446887633272208,0.08918162442439137,0.0,0.19647571224611496,61.0,61.0,0.0,623700.0,623700.0,0.0,3.0,3.0,0.0
32,0.2660654550315665,0.0,0.43851979008654873,0.45332480009660603,0.24731227866941147,0.45114083921159426,0.08860176467115516,0.0,0.20256963850544826,62.0,62.0,0.0,594000.0,594000.0,0.0,3.0,3.0,0.0
33,0.2771978252051966,0.0,0.44328833793074157,0.4395324898922872,0.2917940768831051,0.4322010252604943,0.0642682438533915,0.0,0.13025800200318152,63.0,63.0,0.0,584100.0,584100.0,0.0,3.0,3.0,0.0
34,0.3167315157850309,0.0,0.4613869988559423,0.4450856711608961,0.25384629699340133,0.4526214686362694,0.05567970413326188,0.0,0.14269313126242122,55.0,55.0,0.0,613800.0,613800.0,0.0,3.0,3.0,0.0
35,0.20945534049998946,0.0,0.401109550832372,0.4430198930513627,0.3266475891776446,0.416652735522088,0.10488236909714868,0.0,0.16903952360508404,65.0,65.0,0.0,603900.0,603900.0,0.0,3.0,3.0,0.0
36,0.19725164705066,0.0,0.3939345950544251,0.47385635131901843,0.46586344534502205,0.41951406096643357,0.16834976302611812,0.00591657190943661,0.23571113489265738,60.0,60.0,0.0,594000.0,594000.0,0.0,3.0,3.0,0.0
37,0.2556993941202262,0.0,0.43281996465720635,0.512352946835924,0.6149718842156233,0.4306568133645639,0.10768603343189845,0.0,0.18226678764878637,61.0,61.0,0.0,594000.0,594000.0,0.0,2.0,2.0,0.0
38,0.2155860679216852,0.0,0.40786724962067966,0.5445234621557874,0.6883819500538926,0.40879081308708753,0.17024739706504616,0.042765752244948954,0.24097648736371455,59.0,59.0,0.0,603900.0,603900.0,0.0,3.0,3.0,0.0
39,0.22668393977547363,0.0,0.4149848949909682,0.5120092697495284,0.5677947392331999,0.425791819350969,0.1545623114928329,0.008078890364509424,0.23750950760106415,63.0,63.0,0.0,584100.0,584100.0,0.0,3.0,3.0,0.0
40,0.2865925009177047,0.0,0.44846549693216287,0.45471599862171413,0.28982173126367294,0.4481014664391244,0.05807673720257618,0.0,0.14557086709975026,59.0,59.0,0.0,564300.0,564300.0,0.0,3.0,3.0,0.0
41,0.2855657421049563,0.0,0.4484509377320469,0.47385985435211764,0.34427478475183326,0.44032015046077777,0.09183730152591406,0.0,0.16056848081423322,61.0,61.0,0.0,613800.0,613800.0,0.0,3.0,3.0,0.0
42,0.24634227324104566,0.0,0.4271550774842719,0.5071363681691227,0.5657305573602691,0.42907251891119386,0.16316756035154983,0.0,0.2433672764319471,64.0,64.0,0.0,603900.0,603900.0,0.0,2.0,2.0,0.0
43,0.30672091900831594,0.0,0.4572971781023726,0.5084324928833005,0.5338398164541814,0.43643031661619747,0.09908205823218526,0.0,0.17796195283441157,62.0,62.0,0.0,613800.0,613800.0,0.0,3.0,3.0,0.0
44,0.21683649628556523,0.0,0.4082025428475395,0.4533561110052634,0.3227892307505871,0.42927016874507895,0.1278978715135616,0.001132459196356545,0.2357537895582755,63.0,63.0,0.0,584100.0,584100.0,0.0,3.0,3.0,0.0
45,0.24733225996894206,0.0,0.4274585695987784,0.498978261048304,0.5331143093023655,0.4237434261762874,0.14932846485627208,0.0,0.2190587757141801,61.0,61.0,0.0,603900.0,603900.0,0.0,2.0,2.0,0.0
46,0.2955131162099286,0.0,0.45323212619978215,0.5450688937231076,0.7385122704911562,0.4483718031179181,0.132711430702659,0.0,0.23061713742457468,62.0,62.0,0.0,603900.0,603900.0,0.0,3.0,3.0,0.0
47,0.23814432326650029,0.0,0.42124833621519037,0.4371442416374772,0.28802913138104413,0.42947149255538786,0.09095432390573102,0.0,0.17475548225098936,60.0,60.0,0.0,623700.0,623700.0,0.0,3.0,3.0,0.0
48,0.228881589306395,0.0,0.4149984056450183,0.42516711483842595,0.34634784084240927,0.42715375854985493,0.08322030231851921,0.0,0.16049844801799162,60.0,60.0,0.0,574200.0,574200.0,0.0,3.0,3.0,0.0
49,0.23590171137331092,0.0,0.4212265886233766,0.48566725627796814,0.4885089770822588,0.43652601934278545,0.11731603054646107,0.0,0.22449048985036624,64.0,64.0,0.0,603900.0,603900.0,0.0,3.0,3.0,0.0
