,Edit-Distance Immediate Similarity,Edit-Distance Full Similarity,Jaccard Index Similarity,Longest Maximal Independent Set,Number of Maximal Cliques,Longest Maximal Clique
64,0.0,0.42718021500528336,0.02448971097999408,62,603900,2
65,0.0,0.09764119200120747,0.024489710979994077,62,603900,2
66,0.0,0.3890505527398467,0.01449660716675902,62,603900,2
67,0.0,0.0759123029736285,0.01449660716675902,62,603900,2
68,0.0,0.4904172639594334,0.026412304544541867,62,603900,2
69,0.0,0.11888903368713521,0.02641230454454187,62,603900,2
70,0.0,0.0,0.0,62,603900,2
71,1.0,1.0,0.0,62,603900,2
72,0.0,0.637742684630985,0.4803808437611762,62,603900,2
73,0.0,0.8503235795079801,0.4803808437611762,62,603900,2
74,0.0,0.0,0.0,62,603900,2
75,1.0,1.0,0.0,62,603900,2
76,0.0,0.4904172639594334,0.026412304544541867,62,603900,2
77,0.0,0.11888903368713521,0.02641230454454187,62,603900,2
78,0.0,0.0,0.0,62,603900,2
79,0.0,0.0,0.0,62,603900,2
80,0.0,0.47723241469999556,0.013551953132739622,62,603900,2
81,0.0,0.10046998204210422,0.013551953132739622,62,603900,2
82,0.0,0.0,0.0,62,603900,2
83,1.0,1.0,0.0,62,603900,2
84,0.0,0.4904172639594334,0.025609980224228248,62,603900,2
85,0.0,0.11539229740221957,0.02560998022422825,62,603900,2
86,0.0,0.0,0.0,62,603900,2
87,1.0,1.0,0.0,62,603900,2
88,0.0,0.4904172639594334,0.02414318903955895,62,603900,2
89,0.0,0.10898161421320751,0.02414318903955895,62,603900,2
90,0.0,0.9549417642767449,0.07460064712400262,62,603900,2
91,0.0,0.190988352855349,0.07460064712400262,62,603900,2
92,0.0,0.9754711063028417,0.6981124594412366,62,603900,2
93,0.0,0.8670854278247482,0.6981124594412366,62,603900,2
94,0.0,0.0,0.0,62,603900,2
95,1.0,1.0,0.0,62,603900,2
96,0.0,0.0,0.0,62,603900,2
97,1.0,1.0,0.0,62,603900,2
98,0.0,0.4904172639594334,0.031318055639299354,62,603900,2
99,0.0,0.14011921827412377,0.03131805563929936,62,603900,2
100,0.0,0.7027035210028372,0.010627863892503168,62,603900,2
101,0.0,0.09369380280037831,0.010627863892503168,62,603900,2
102,0.0,0.35493510649788773,0.06899917871549302,62,603900,2
103,0.0,0.4056401217118717,0.06899917871549302,62,603900,2
104,0.0,0.39977385091371787,0.10233296173564889,62,603900,2
105,0.0,0.39977385091371787,0.10233296173564892,62,603900,2
106,0.0,0.0,0.0,62,603900,2
107,0.0,0.0,0.0,62,603900,2
108,0.0,0.5595932386232308,0.17615782528660834,62,603900,2
109,0.0,0.3730621590821539,0.17615782528660834,62,603900,2
110,0.0,0.4904172639594334,0.028177848521121845,62,603900,2
111,0.0,0.12655929392501497,0.028177848521121852,62,603900,2
112,0.0,0.0,0.0,62,603900,2
113,1.0,1.0,0.0,62,603900,2
114,0.0,0.9754711063028417,0.06753187227185654,62,603900,2
115,0.0,0.16964714892223332,0.06753187227185653,62,603900,2
116,0.0,0.448816663579793,0.18151081368838415,62,603900,2
117,0.0,0.3590533308638344,0.18151081368838415,62,603900,2
118,0.0,0.0,0.0,62,603900,2
119,0.0,0.0,0.0,62,603900,2
120,0.0,0.0,0.0,62,603900,2
121,0.0,0.0,0.0,62,603900,2
122,0.0,0.4904172639594334,0.027266526095086348,62,603900,2
123,0.0,0.12260431598985821,0.027266526095086355,62,603900,2
124,0.0,0.0,0.0,62,603900,2
125,1.0,1.0,0.0,62,603900,2
126,0.0,0.4904172639594334,0.025609980224228248,62,603900,2
127,0.0,0.11539229740221957,0.02560998022422825,62,603900,2
128,0.0,0.47723241469999556,0.013192286592898651,62,603900,2
129,0.0,0.09789382865640928,0.013192286592898648,62,603900,2
130,0.0,0.715888370262275,0.021042287972399515,62,603900,2
131,0.0,0.11687973392037143,0.021042287972399515,62,603900,2
132,0.0,0.715888370262275,0.02372604611647636,62,603900,2
133,0.0,0.13016152186586827,0.02372604611647636,62,603900,2
134,0.0,0.715888370262275,0.022039481304165102,62,603900,2
135,0.0,0.1218533396191106,0.022039481304165102,62,603900,2
136,0.0,0.4904172639594334,0.024854963131080085,62,603900,2
137,0.0,0.11209537461929897,0.024854963131080078,62,603900,2
138,0.0,0.4904172639594334,0.027266526095086348,62,603900,2
139,0.0,0.12260431598985821,0.027266526095086355,62,603900,2
140,0.0,0.715888370262275,0.020576781790393805,62,603900,2
141,0.0,0.11454213924196399,0.020576781790393805,62,603900,2
142,0.0,0.6887736024357072,0.05969060331501102,62,603900,2
143,0.0,0.14500496893383308,0.05969060331501102,62,603900,2
144,0.0,0.0,0.0,62,603900,2
145,1.0,1.0,0.0,62,603900,2
146,0.0,0.0,0.0,62,603900,2
147,1.0,1.0,0.0,62,603900,2
148,0.0,0.20640726011029553,0.19743632004419984,62,603900,2
149,0.0,0.8256290404411823,0.19743632004419986,62,603900,2
150,0.0,0.715888370262275,0.02152934385713966,62,603900,2
151,0.0,0.11931472837704582,0.02152934385713966,62,603900,2
152,0.0,0.8341605168496803,0.047861355891743444,62,603900,2
153,0.0,0.15166554851812364,0.04786135589174343,62,603900,2
154,0.0,0.0,0.0,62,603900,2
155,1.0,1.0,0.0,62,603900,2
156,0.0,0.0,0.0,62,603900,2
157,1.0,1.0,0.0,62,603900,2
158,0.0,0.0,0.0,62,603900,2
159,1.0,1.0,0.0,62,603900,2
160,0.0,0.4904172639594334,0.025609980224228248,62,603900,2
161,0.0,0.11539229740221946,0.02560998022422825,62,603900,2
162,0.0,0.0,0.0,62,603900,2
163,0.0,0.0,0.0,62,603900,2
