,Edit-Distance Immediate Similarity,Edit-Distance Full Similarity,Jaccard Index Similarity,Longest Maximal Independent Set,Number of Maximal Cliques,Longest Maximal Clique
2021,0.0,0.8873323425102264,0.2378225373717799,62,574200,3
2022,0.0,0.030684403631515922,0.0038253008215542238,62,574200,3
2023,0.0,0.889847705313962,0.003825300821554224,62,574200,3
2024,0.0,0.027639838888800505,0.010619252610229661,62,574200,3
2025,0.0,0.2671851092584058,0.010619252610229663,62,574200,3
2026,0.0,0.0,0.0,62,574200,3
2027,1.0,1.0,0.0,62,574200,3
2028,0.0,0.0,0.0,62,574200,3
2029,1.0,1.0,0.0,62,574200,3
2030,0.0,0.027639838888800505,0.010507285127910196,62,574200,3
2031,0.0,0.16031106555504349,0.0105072851279102,62,574200,3
2032,0.0,0.0,0.0,62,574200,3
2033,1.0,1.0,0.0,62,574200,3
2034,0.0,0.0,0.0,62,574200,3
2035,1.0,1.0,0.0,62,574200,3
2036,0.0,0.0,0.0,62,574200,3
2037,1.0,1.0,0.0,62,574200,3
2038,0.0,0.5441512673617945,0.3822186969782382,62,574200,3
2039,0.0,0.9282580443230612,0.3822186969782382,62,574200,3
2040,0.0,0.5290209386696861,0.2627255449126304,62,574200,3
2041,0.0,0.6973457827918589,0.26272554491263067,62,574200,3
2042,0.0,0.0,0.0,62,574200,3
2043,1.0,1.0,0.0,62,574200,3
2044,0.0,0.0,0.0,62,574200,3
2045,1.0,1.0,0.0,62,574200,3
2046,0.0,0.9997577733531848,0.4464182404577644,62,574200,3
2047,0.0,0.6040203214008826,0.4464182404577644,62,574200,3
2048,0.0,0.0,0.0,62,574200,3
2049,1.0,1.0,0.0,62,574200,3
2050,0.0,0.9745231325551359,0.5123484164302828,62,574200,3
2051,0.0,0.8563991164878466,0.5123484164302832,62,574200,3
2052,0.0,0.0,0.0,62,574200,3
2053,1.0,1.0,0.0,62,574200,3
2054,0.0,0.6320991342024274,0.40758576253071566,62,574200,3
2055,0.0,0.9165437445935196,0.4075857625307159,62,574200,3
2056,0.0,0.05078666376389385,0.03419296869250443,62,574200,3
2057,0.0,0.7364066245764599,0.03419296869250444,62,574200,3
2058,0.0,0.9997577733531848,0.4266210969379733,62,574200,3
2059,0.0,0.6168718176009013,0.4266210969379733,62,574200,3
2060,0.0,0.009886577552891795,0.01129556416488396,62,574200,3
2061,0.0,0.2867107490338624,0.011295564164883962,62,574200,3
2062,0.0,0.0,0.0,62,574200,3
2063,1.0,1.0,0.0,62,574200,3
2064,0.0,0.0,0.0,62,574200,3
2065,1.0,1.0,0.0,62,574200,3
2066,0.0,0.7141153019336225,0.5615416637939994,62,574200,3
2067,0.0,0.9861592264797644,0.5615416637939994,62,574200,3
2068,0.0,0.6920798658745781,0.5684029232040653,62,574200,3
2069,0.0,0.9929841553852643,0.5684029232040653,62,574200,3
2070,0.0,0.35601933207314396,0.2775312500767992,62,574200,3
2071,0.0,0.9037413814164421,0.27753125007679924,62,574200,3
2072,0.0,0.5251696682508564,0.36689496089185425,62,574200,3
2073,0.0,0.9628110584599033,0.36689496089185425,62,574200,3
2074,0.0,0.631285850330394,0.2970119872084274,62,574200,3
2075,0.0,0.6510135331532187,0.2970119872084276,62,574200,3
2076,0.0,0.0,0.0,62,574200,3
2077,1.0,1.0,0.0,62,574200,3
2078,0.0,0.900281413810167,0.7047307593773332,62,574200,3
2079,0.0,0.9903095551911837,0.704730759377333,62,574200,3
2080,0.0,0.029827289479619434,0.1327801405092301,62,574200,3
2081,0.0,0.9843005528274427,0.13278014050923012,62,574200,3
2082,0.0,0.0,0.0,62,574200,3
2083,1.0,1.0,0.0,62,574200,3
2084,0.0,0.891309342270079,0.35959773911267023,62,574200,3
2085,0.0,0.6394175716285349,0.35959773911267023,62,574200,3
2086,0.0,0.0,0.0,62,574200,3
2087,1.0,1.0,0.0,62,574200,3
2088,0.0,0.7232700148519888,0.4047844936481201,62,574200,3
2089,0.0,0.9179965573121398,0.40478449364811986,62,574200,3
2090,0.0,0.5740839248772293,0.4564244359713565,62,574200,3
2091,0.0,0.9970931326815033,0.45642443597135635,62,574200,3
2092,0.0,0.4605060881929095,0.277739534127422,62,574200,3
2093,0.0,0.7598350455183005,0.27773953412742225,62,574200,3
2094,0.0,0.9163326138825302,0.5142974549418626,62,574200,3
2095,0.0,0.8399715627256527,0.5142974549418632,62,574200,3
2096,0.0,0.9238890870675877,0.5050101440409199,62,574200,3
2097,0.0,0.8240091857629835,0.5050101440409203,62,574200,3
2098,0.0,0.3167774165113729,0.2601313419128071,62,574200,3
2099,0.0,0.9503322495341184,0.2601313419128071,62,574200,3
2100,0.0,0.0,0.0,62,574200,3
2101,1.0,1.0,0.0,62,574200,3
2102,0.0,0.0250510879176421,0.010230579422320682,62,574200,3
2103,0.0,0.41334295064109283,0.010230579422320682,62,574200,3
2104,0.0,0.26567052757777865,0.22444992409612732,62,574200,3
2105,0.0,0.8767127410066691,0.22444992409612738,62,574200,3
2106,0.0,0.0,0.0,62,574200,3
2107,0.0,0.0,0.0,62,574200,3
2108,0.0,0.0,0.0,62,574200,3
2109,0.0,0.0,0.0,62,574200,3
2110,0.0,0.631285850330394,0.27268776278802775,62,574200,3
2111,0.0,0.6720139697065484,0.2726877627880278,62,574200,3
2112,0.0,0.6262411334207332,0.22335606726931245,62,574200,3
2113,0.0,0.5585393892671404,0.22335606726931248,62,574200,3
2114,0.0,0.22603979646081718,0.15854574725226284,62,574200,3
2115,0.0,0.4972875522137976,0.15854574725226286,62,574200,3
2116,0.0,0.915300254289886,0.5297208949357126,62,574200,3
2117,0.0,0.8629973826161783,0.529720894935713,62,574200,3
2118,0.0,0.2015174371521058,0.22317843360965303,62,574200,3
2119,0.0,0.950010775145641,0.22317843360965303,62,574200,3
2120,0.0,0.6262411334207332,0.22680313208118394,62,574200,3
2121,0.0,0.5740543723023388,0.22680313208118394,62,574200,3
2122,0.0,0.0,0.0,62,574200,3
2123,1.0,1.0,0.0,62,574200,3
2124,0.0,0.1481006601639503,0.19497789040117824,62,574200,3
2125,0.0,0.8145536309017266,0.1949778904011783,62,574200,3
2126,0.0,0.0,0.0,62,574200,3
2127,1.0,1.0,0.0,62,574200,3
2128,0.0,0.024289555387127848,0.009955280566788023,62,574200,3
2129,0.0,0.2003888319438043,0.009955280566788023,62,574200,3
2130,0.0,0.0,0.0,62,574200,3
2131,1.0,1.0,0.0,62,574200,3
2132,0.0,0.043962719778627646,0.18324375711229554,62,574200,3
2133,0.0,0.725384876347356,0.1832437571122956,62,574200,3
2134,0.0,0.891309342270079,0.32511001734077216,62,574200,3
2135,0.0,0.6127751728106792,0.3251100173407722,62,574200,3
2136,0.0,0.5869998018191898,0.41188271850869806,62,574200,3
2137,0.0,0.9685496730016632,0.41188271850869806,62,574200,3
2138,0.0,0.0,0.0,62,574200,3
2139,1.0,1.0,0.0,62,574200,3
2140,0.0,0.4664980055988257,0.27509653972153386,62,574200,3
2141,0.0,0.855246343597847,0.2750965397215339,62,574200,3
2142,0.0,0.6174891911954269,0.25800648779500457,62,574200,3
2143,0.0,0.5993277443955614,0.25800648779500457,62,574200,3
2144,0.0,0.6238515058916514,0.2487673469144934,62,574200,3
2145,0.0,0.5882028484121284,0.2487673469144934,62,574200,3
2146,0.0,0.7098162091912976,0.3331624722522622,62,574200,3
2147,0.0,0.8365691036897436,0.33316247225226236,62,574200,3
2148,0.0,0.7456516983502035,0.2432790629392773,62,574200,3
2149,0.0,0.6309360524501723,0.2432790629392773,62,574200,3
2150,0.0,0.4088686289919169,0.33125207987587757,62,574200,3
2151,0.0,0.9637617683380899,0.33125207987587757,62,574200,3
2152,0.0,0.682932201169381,0.5334611689228992,62,574200,3
2153,0.0,0.9798592451560685,0.5334611689228994,62,574200,3
2154,0.0,0.6838247507677019,0.2699067318518742,62,574200,3
2155,0.0,0.6098977506847071,0.26990673185187436,62,574200,3
2156,0.0,0.9184856261498469,0.6148651646298513,62,574200,3
2157,0.0,0.9184856261498469,0.6148651646298511,62,574200,3
2158,0.0,0.028867157453945635,0.1212161481074817,62,574200,3
2159,0.0,0.9526161959802045,0.1212161481074817,62,574200,3
2160,0.0,0.21185959245674302,0.18218710675872007,62,574200,3
2161,0.0,0.6355787773702288,0.1821871067587201,62,574200,3
2162,0.0,0.6347114074292315,0.4766622447967286,62,574200,3
2163,0.0,0.9974036402459351,0.4766622447967286,62,574200,3
2164,0.0,0.20877659235099189,0.21928966232208372,62,574200,3
2165,0.0,0.8612034434478413,0.21928966232208377,62,574200,3
2166,0.0,0.2061168995977316,0.21584480720071816,62,574200,3
2167,0.0,0.8502322108406425,0.21584480720071825,62,574200,3
2168,0.0,0.21750211773800743,0.20413040430445734,62,574200,3
2169,0.0,0.7177569885354242,0.20413040430445734,62,574200,3
2170,0.0,0.2237393303953069,0.1739192493495996,62,574200,3
2171,0.0,0.5273855645032233,0.17391924934959965,62,574200,3
2172,0.0,0.8771314208423009,0.31555837512965174,62,574200,3
2173,0.0,0.6432297086176872,0.31555837512965185,62,574200,3
2174,0.0,0.6347656244556468,0.4085769438009928,62,574200,3
2175,0.0,0.95214843668347,0.4085769438009928,62,574200,3
2176,0.0,0.0,0.0,62,574200,3
2177,1.0,1.0,0.0,62,574200,3
2178,0.0,0.0,0.0,62,574200,3
2179,1.0,1.0,0.0,62,574200,3
2180,0.0,0.6347656244556468,0.38084347987317624,62,574200,3
2181,0.0,0.9107506785667975,0.38084347987317624,62,574200,3
2182,0.0,0.6347656244556468,0.3607759585860982,62,574200,3
2183,0.0,0.8378906242814537,0.3607759585860982,62,574200,3
2184,0.0,0.024289555387127848,0.007971131911618723,62,574200,3
2185,0.0,0.13359255462920283,0.007971131911618724,62,574200,3
2186,0.0,0.44272720546130795,0.29968065008651507,62,574200,3
2187,0.0,0.9131248612639473,0.2996806500865152,62,574200,3
2188,0.0,0.4617028042340864,0.2433036133065741,62,574200,3
2189,0.0,0.7255329780821357,0.24330361330657424,62,574200,3
2190,0.0,0.05234149026354473,0.011160016893469397,62,574200,3
2191,0.0,0.8636345893484878,0.011160016893469397,62,574200,3
2192,0.0,0.933495635082739,0.7583129632450951,62,574200,3
2193,0.0,0.9937211599267867,0.7583129632450951,62,574200,3
2194,0.0,0.35063358494855157,0.2968312766108819,62,574200,3
2195,0.0,0.9642423586085164,0.296831276610882,62,574200,3
2196,0.0,0.08066657659183873,0.20491539856641489,62,574200,3
2197,0.0,0.8873323425102264,0.20491539856641483,62,574200,3
2198,0.0,0.026965081979210992,0.0032695377705218485,62,574200,3
2199,0.0,0.889847705313962,0.0032695377705218485,62,574200,3
2200,0.0,0.024289555387127848,0.009328399076209228,62,574200,3
2201,0.0,0.2671851092584058,0.00932839907620923,62,574200,3
2202,0.0,0.0,0.0,62,574200,3
2203,1.0,1.0,0.0,62,574200,3
2204,0.0,0.0,0.0,62,574200,3
2205,1.0,1.0,0.0,62,574200,3
2206,0.0,0.024289555387127848,0.009241887299974511,62,574200,3
2207,0.0,0.16031106555504349,0.009241887299974513,62,574200,3
2208,0.0,0.0,0.0,62,574200,3
2209,1.0,1.0,0.0,62,574200,3
2210,0.0,0.0,0.0,62,574200,3
2211,1.0,1.0,0.0,62,574200,3
2212,0.0,0.0,0.0,62,574200,3
2213,1.0,1.0,0.0,62,574200,3
2214,0.0,0.48073335042901777,0.31694684217548,62,574200,3
2215,0.0,0.9331882684798578,0.31694684217548014,62,574200,3
2216,0.0,0.4617028042340864,0.2147674928429687,62,574200,3
2217,0.0,0.6925542063511295,0.21476749284296887,62,574200,3
2218,0.0,0.0,0.0,62,574200,3
2219,1.0,1.0,0.0,62,574200,3
2220,0.0,0.0,0.0,62,574200,3
2221,1.0,1.0,0.0,62,574200,3
2222,0.0,0.891309342270079,0.34910601628767324,62,574200,3
2223,0.0,0.6127751728106792,0.34910601628767335,62,574200,3
2224,0.0,0.0,0.0,62,574200,3
2225,1.0,1.0,0.0,62,574200,3
2226,0.0,0.9056451838710471,0.4848870025134127,62,574200,3
2227,0.0,0.9056451838710471,0.48488700251341293,62,574200,3
2228,0.0,0.0,0.0,62,574200,3
2229,1.0,1.0,0.0,62,574200,3
2230,0.0,0.5629027801815762,0.3616218313108671,62,574200,3
2231,0.0,0.9287895872996008,0.3616218313108672,62,574200,3
2232,0.0,0.04693332939045469,0.01173870005434906,62,574200,3
2233,0.0,0.774399934942502,0.01173870005434906,62,574200,3
2234,0.0,0.891309342270079,0.3353365944264424,62,574200,3
2235,0.0,0.625812942444949,0.3353365944264426,62,574200,3
2236,0.0,0.008688204516177578,0.009846272842570827,62,574200,3
2237,0.0,0.2867107490338624,0.009846272842570827,62,574200,3
2238,0.0,0.0,0.0,62,574200,3
2239,1.0,1.0,0.0,62,574200,3
2240,0.0,0.0,0.0,62,574200,3
2241,1.0,1.0,0.0,62,574200,3
2242,0.0,0.6342893928205154,0.4705537184586291,62,574200,3
2243,0.0,0.9967404744322386,0.4705537184586289,62,574200,3
2244,0.0,0.5108103460179891,0.3939062712122757,62,574200,3
2245,0.0,0.9037413814164421,0.3939062712122759,62,574200,3
2246,0.0,0.7535043066207938,0.5440896201678742,62,574200,3
2247,0.0,0.9628110584599033,0.5440896201678742,62,574200,3
2248,0.0,0.9108530439725838,0.40733290707913095,62,574200,3
2249,0.0,0.6546756253552946,0.40733290707913083,62,574200,3
2250,0.0,0.0,0.0,62,574200,3
2251,1.0,1.0,0.0,62,574200,3
2252,0.0,0.9951677051692237,0.7446236356957078,62,574200,3
2253,0.0,0.7629619072964049,0.7446236356957078,62,574200,3
2254,0.0,0.0,0.0,62,574200,3
2255,0.0,0.0,0.0,62,574200,3
2256,0.0,0.0,0.0,62,574200,3
2257,1.0,1.0,0.0,62,574200,3
2258,0.0,0.9835339810399203,0.3364763050289303,62,574200,3
2259,0.0,0.4917669905199602,0.3364763050289304,62,574200,3
2260,0.0,0.0,0.0,62,574200,3
2261,1.0,1.0,0.0,62,574200,3
2262,0.0,0.9360299918683126,0.5303877763251844,62,574200,3
2263,0.0,0.8280265312681226,0.5303877763251844,62,574200,3
2264,0.0,0.8236856313455897,0.7245919647835103,62,574200,3
2265,0.0,0.9970931326815033,0.7245919647835101,62,574200,3
2266,0.0,0.6607261265376527,0.3761090266733558,62,574200,3
2267,0.0,0.7598350455183005,0.37610902667335594,62,574200,3
2268,0.0,0.944709469571489,0.34274992071675164,62,574200,3
2269,0.0,0.6035643833373403,0.3427499207167519,62,574200,3
2270,0.0,0.9626135420289065,0.3381618347826539,62,574200,3
2271,0.0,0.5983813909909419,0.338161834782654,62,574200,3
2272,0.0,0.4545067280380567,0.3927350068163883,62,574200,3
2273,0.0,0.9503322495341184,0.3927350068163883,62,574200,3
2274,0.0,0.0,0.0,62,574200,3
2275,1.0,1.0,0.0,62,574200,3
2276,0.0,0.032829701994712024,0.007171883000986542,62,574200,3
2277,0.0,0.377541572939188,0.007171883000986544,62,574200,3
2278,0.0,0.38117945261159536,0.3190066998840846,62,574200,3
2279,0.0,0.8767127410066691,0.31900669988408437,62,574200,3
2280,0.0,0.0,0.0,62,574200,3
2281,0.0,0.0,0.0,62,574200,3
2282,0.0,0.0,0.0,62,574200,3
2283,0.0,0.0,0.0,62,574200,3
2284,0.0,0.9108530439725838,0.36515595973136117,62,574200,3
2285,0.0,0.6757941939151428,0.3651559597313611,62,574200,3
2286,0.0,0.9036149718848095,0.28544595945742635,62,574200,3
2287,0.0,0.5617066041446113,0.28544595945742646,62,574200,3
2288,0.0,0.32431796883508557,0.1984571954746987,62,574200,3
2289,0.0,0.4972875522137976,0.19845719547469876,62,574200,3
2290,0.0,0.9599774281344914,0.35304448898655605,62,574200,3
2291,0.0,0.6308423099169516,0.3530444889865561,62,574200,3
2292,0.0,0.2891337141747605,0.34421788776270923,62,574200,3
2293,0.0,0.950010775145641,0.3442178877627091,62,574200,3
2294,0.0,0.9036149718848095,0.29077853191085085,62,574200,3
2295,0.0,0.5773095653708504,0.2907785319108508,62,574200,3
2296,0.0,0.0,0.0,62,574200,3
2297,1.0,1.0,0.0,62,574200,3
2298,0.0,0.21249225153958096,0.2784235125793633,62,574200,3
2299,0.0,0.8145536309017266,0.27842351257936343,62,574200,3
2300,0.0,0.0,0.0,62,574200,3
2301,1.0,1.0,0.0,62,574200,3
2302,0.0,0.03485023164240064,0.014780907122963954,62,574200,3
2303,0.0,0.2003888319438043,0.014780907122963953,62,574200,3
2304,0.0,0.0,0.0,62,574200,3
2305,1.0,1.0,0.0,62,574200,3
2306,0.0,0.06307694576933531,0.2749361770637318,62,574200,3
2307,0.0,0.725384876347356,0.27493617706373186,62,574200,3
2308,0.0,0.9835339810399203,0.30038957742719813,62,574200,3
2309,0.0,0.4712766992482952,0.30038957742719824,62,574200,3
2310,0.0,0.8422171069579679,0.6164681087940731,62,574200,3
2311,0.0,0.9685496730016632,0.6164681087940731,62,574200,3
2312,0.0,0.0,0.0,62,574200,3
2313,1.0,1.0,0.0,62,574200,3
2314,0.0,0.5841121252613632,0.3672328377791346,62,574200,3
2315,0.0,0.7463654933895196,0.36723283777913474,62,574200,3
2316,0.0,0.8910578373876309,0.34328164593272986,62,574200,3
2317,0.0,0.6027744194092797,0.3432816459327301,62,574200,3
2318,0.0,0.9001863758648226,0.3280001926918351,62,574200,3
2319,0.0,0.5915510469968834,0.3280001926918353,62,574200,3
2320,0.0,0.9167267054855816,0.41625535356629806,62,574200,3
2321,0.0,0.753025508077442,0.41625535356629806,62,574200,3
2322,0.0,0.9659871003725864,0.28468878446353557,62,574200,3
2323,0.0,0.5696847002197305,0.28468878446353574,62,574200,3
2324,0.0,0.5866375981188373,0.5021493860340707,62,574200,3
2325,0.0,0.9637617683380899,0.5021493860340707,62,574200,3
2326,0.8098399088524599,0.9868750897708043,0.9020802039567848,62,574200,3
2327,0.8098399088524599,0.9868750897708043,0.9020802039567848,62,574200,3
2328,0.0,0.9854053895175043,0.36050363511150485,62,574200,3
2329,0.0,0.6125492961865567,0.360503635111505,62,574200,3
2330,0.0,0.9867235364066379,0.565032583071103,62,574200,3
2331,0.0,0.6877164041622021,0.565032583071103,62,574200,3
2332,0.0,0.041418095477400274,0.1926330433116189,62,574200,3
2333,0.0,0.9526161959802045,0.1926330433116189,62,574200,3
2334,0.0,0.3039724587422833,0.24348250926283022,62,574200,3
2335,0.0,0.6355787773702288,0.24348250926283024,62,574200,3
2336,0.0,0.9116603083601872,0.7709745040767076,62,574200,3
2337,0.0,0.9984850996325859,0.7709745040767076,62,574200,3
2338,0.0,0.2995490238079449,0.3146249910416912,62,574200,3
2339,0.0,0.8612034434478413,0.3146249910416912,62,574200,3
2340,0.0,0.2957329429010932,0.30758187007808463,62,574200,3
2341,0.0,0.8502322108406425,0.30758187007808463,62,574200,3
2342,0.0,0.3120682558849672,0.2843301788315689,62,574200,3
2343,0.0,0.7177569885354242,0.2843301788315689,62,574200,3
2344,0.0,0.32101730013239693,0.22314769119021932,62,574200,3
2345,0.0,0.5273855645032233,0.2231476911902194,62,574200,3
2346,0.0,0.9835339810399203,0.29055463976750906,62,574200,3
2347,0.0,0.5026951458648481,0.2905546397675093,62,574200,3
2348,0.0,0.9109085429242618,0.6098025957461461,62,574200,3
2349,0.0,0.9523134766935464,0.609802595746146,62,574200,3
2350,0.0,0.0,0.0,62,574200,3
2351,1.0,1.0,0.0,62,574200,3
2352,0.0,0.0,0.0,62,574200,3
2353,1.0,1.0,0.0,62,574200,3
2354,0.0,0.9109085429242618,0.55035815606461,62,574200,3
2355,0.0,0.9109085429242618,0.5503581560646099,62,574200,3
2356,0.0,0.9109085429242618,0.5096466624900244,62,574200,3
2357,0.0,0.8380358594903208,0.5096466624900243,62,574200,3
2358,0.0,0.03485023164240064,0.010792336590532655,62,574200,3
2359,0.0,0.13359255462920283,0.010792336590532657,62,574200,3
2360,0.0,0.6352172947923111,0.4194088425127731,62,574200,3
2361,0.0,0.9131248612639473,0.4194088425127731,62,574200,3
2362,0.0,0.6624431539010804,0.31561683071020047,62,574200,3
2363,0.0,0.7255329780821357,0.31561683071020064,62,574200,3
2364,0.0,0.07509865994334675,0.017249953487762947,62,574200,3
2365,0.0,0.8636345893484878,0.017249953487762947,62,574200,3
2366,0.0,0.9929841553852643,0.6758373476193152,62,574200,3
2367,0.0,0.7367301798019703,0.6758373476193152,62,574200,3
2368,0.0,0.5030829697087912,0.4537721968338544,62,574200,3
2369,0.0,0.9642423586085164,0.4537721968338544,62,574200,3
2370,0.0,0.1157390011969861,0.3143960660885213,62,574200,3
2371,0.0,0.8873323425102264,0.3143960660885213,62,574200,3
2372,0.0,0.03868903066582441,0.00515402922126551,62,574200,3
2373,0.0,0.889847705313962,0.00515402922126551,62,574200,3
2374,0.0,0.03485023164240064,0.013439925643901568,62,574200,3
2375,0.0,0.2671851092584058,0.013439925643901566,62,574200,3
2376,0.0,0.0,0.0,62,574200,3
2377,1.0,1.0,0.0,62,574200,3
2378,0.0,0.0,0.0,62,574200,3
2379,1.0,1.0,0.0,62,574200,3
2380,0.0,0.03485023164240064,0.013261078034240266,62,574200,3
2381,0.0,0.16031106555504349,0.013261078034240268,62,574200,3
2382,0.0,0.0,0.0,62,574200,3
2383,1.0,1.0,0.0,62,574200,3
2384,0.0,0.0,0.0,62,574200,3
2385,1.0,1.0,0.0,62,574200,3
2386,0.0,0.0,0.0,62,574200,3
2387,1.0,1.0,0.0,62,574200,3
2388,0.0,0.6897478506155471,0.4517913721192884,62,574200,3
2389,0.0,0.9331882684798578,0.4517913721192884,62,574200,3
2390,0.0,0.6624431539010804,0.26921480706692447,62,574200,3
2391,0.0,0.6925542063511295,0.26921480706692463,62,574200,3
2392,0.0,0.0,0.0,62,574200,3
2393,1.0,1.0,0.0,62,574200,3
2394,0.0,0.0,0.0,62,574200,3
2395,1.0,1.0,0.0,62,574200,3
2396,0.0,0.9835339810399203,0.32540146490114524,62,574200,3
2397,0.0,0.4712766992482952,0.3254014649011453,62,574200,3
2398,0.0,0.0,0.0,62,574200,3
2399,1.0,1.0,0.0,62,574200,3
2400,0.0,0.9798767055936239,0.42906001931676807,62,574200,3
2401,0.0,0.682944370565253,0.4290600193167682,62,574200,3
2402,0.0,0.0,0.0,62,574200,3
2403,1.0,1.0,0.0,62,574200,3
2404,0.0,0.8076431193909572,0.5049215263042259,62,574200,3
2405,0.0,0.9287895872996008,0.5049215263042262,62,574200,3
2406,0.0,0.039805864491531784,0.00875996128138367,62,574200,3
2407,0.0,0.45776744165261507,0.00875996128138367,62,574200,3
2408,0.0,0.9835339810399203,0.31099551165655337,62,574200,3
2409,0.0,0.4813038630620886,0.31099551165655354,62,574200,3
2410,0.0,0.012465684740602723,0.01454187655445199,62,574200,3
2411,0.0,0.2867107490338624,0.014541876554451988,62,574200,3
2412,0.0,0.0,0.0,62,574200,3
2413,1.0,1.0,0.0,62,574200,3
2414,0.0,0.0,0.0,62,574200,3
2415,1.0,1.0,0.0,62,574200,3
2416,0.0,0.911054809138986,0.7638712058467833,62,574200,3
2417,0.0,0.9978219338188894,0.7638712058467829,62,574200,3
2418,0.0,0.9038693249032079,0.4500855328575084,62,574200,3
2419,0.0,0.6527945124300947,0.4500855328575084,62,574200,3
2420,0.0,0.9074047222109678,0.2896488846368062,62,574200,3
2421,0.0,0.3686331683982057,0.28964888463680605,62,574200,3
2422,0.0,0.0,0.0,62,574200,3
2423,1.0,1.0,0.0,62,574200,3
2424,0.0,0.9037413814164421,0.32457962028280757,62,574200,3
2425,0.0,0.39162126528045826,0.32457962028280746,62,574200,3
2426,0.0,0.0,0.0,62,574200,3
2427,0.0,0.0,0.0,62,574200,3
2428,0.0,0.0,0.0,62,574200,3
2429,1.0,1.0,0.0,62,574200,3
2430,0.0,0.9037413814164421,0.16705809774982716,62,574200,3
2431,0.0,0.25540517300899446,0.16705809774982716,62,574200,3
2432,0.0,0.0,0.0,62,574200,3
2433,1.0,1.0,0.0,62,574200,3
2434,0.0,0.9037413814164421,0.3352006659621673,62,574200,3
2435,0.0,0.45187069070822106,0.33520066596216713,62,574200,3
2436,0.0,0.901282226477521,0.47387821852343476,62,574200,3
2437,0.0,0.6166667865372513,0.47387821852343465,62,574200,3
2438,0.0,0.9074047222109678,0.4269765842570517,62,574200,3
2439,0.0,0.5898130694371291,0.4269765842570517,62,574200,3
2440,0.4961119528356418,0.9553504433575375,0.29545771260416404,62,574200,3
2441,0.24805597641782096,0.34498766010133286,0.29545771260416415,62,574200,3
2442,0.0,0.9246825472795196,0.22685393551068583,62,574200,3
2443,0.0,0.3248884625576689,0.2268539355106859,62,574200,3
2444,0.0,0.8367030134099217,0.57231441725844,62,574200,3
2445,0.0,0.9888308340299075,0.57231441725844,62,574200,3
2446,0.0,0.0,0.0,62,574200,3
2447,1.0,1.0,0.0,62,574200,3
2448,0.0,0.0,0.0,62,574200,3
2449,0.0,0.0,0.0,62,574200,3
2450,0.0,0.7069701415015669,0.4560186109535434,62,574200,3
2451,0.0,0.919061183952037,0.45601861095354307,62,574200,3
2452,0.0,0.0,0.0,62,574200,3
2453,0.0,0.0,0.0,62,574200,3
2454,0.0,0.0,0.0,62,574200,3
2455,0.0,0.0,0.0,62,574200,3
2456,0.1755472344688539,0.9074047222109678,0.26185950069859626,62,574200,3
2457,0.035109446893770824,0.3805245609271801,0.26185950069859615,62,574200,3
2458,0.0,0.8945989023633671,0.2080323690824064,62,574200,3
2459,0.0,0.3143185332628047,0.2080323690824065,62,574200,3
2460,0.0,0.5641232605943842,0.23203259651057995,62,574200,3
2461,0.0,0.48890682584846634,0.2320325965105799,62,574200,3
2462,0.0,0.9200186534663237,0.2338249068666191,62,574200,3
2463,0.0,0.3417212141446345,0.2338249068666191,62,574200,3
2464,0.0,0.5378700971287665,0.48499014226503917,62,574200,3
2465,0.0,0.9989016089534236,0.484990142265039,62,574200,3
2466,0.0,0.8945989023633671,0.21168805831240328,62,574200,3
2467,0.0,0.32304960363121593,0.21168805831240325,62,574200,3
2468,0.0,0.0,0.0,62,574200,3
2469,1.0,1.0,0.0,62,574200,3
2470,0.0,0.389262289919285,0.3399609934231177,62,574200,3
2471,0.0,0.8434016281584508,0.33996099342311786,62,574200,3
2472,0.0,0.0,0.0,62,574200,3
2473,1.0,1.0,0.0,62,574200,3
2474,0.0,0.059598219766952676,0.006982877637861638,62,574200,3
2475,0.0,0.19369421424259614,0.006982877637861639,62,574200,3
2476,0.0,0.0,0.0,62,574200,3
2477,1.0,1.0,0.0,62,574200,3
2478,0.0,0.12939978116135709,0.3728690365553715,62,574200,3
2479,0.0,0.8410985775488209,0.3728690365553715,62,574200,3
2480,0.0,0.9037413814164421,0.15116724439137103,62,574200,3
2481,0.0,0.24476329080028647,0.15116724439137103,62,574200,3
2482,0.0,0.901282226477521,0.4081762254006488,62,574200,3
2483,0.0,0.5858334472103885,0.4081762254006488,62,574200,3
2484,0.0,0.0,0.0,62,574200,3
2485,1.0,1.0,0.0,62,574200,3
2486,0.0,0.955760352950843,0.5860191233633293,62,574200,3
2487,0.0,0.6902713660200532,0.5860191233633291,62,574200,3
2488,0.0,0.8806618583506911,0.2539595745173097,62,574200,3
2489,0.0,0.3367236517223231,0.25395957451730977,62,574200,3
2490,0.0,0.8968123495026459,0.24335069781367413,62,574200,3
2491,0.0,0.3331017298152684,0.2433506978136742,62,574200,3
2492,0.0,0.9222410803784531,0.34531406638792045,62,574200,3
2493,0.0,0.428183358747139,0.34531406638792034,62,574200,3
2494,0.0,0.9037413814164421,0.18337463055595998,62,574200,3
2495,0.0,0.30124712713881396,0.18337463055596004,62,574200,3
2496,0.0,0.9363171067590328,0.6659746767642298,62,574200,3
2497,0.0,0.8694373134191019,0.6659746767642298,62,574200,3
2498,0.0,0.9037413814164421,0.36609688597941914,62,574200,3
2499,0.0,0.5108103460179891,0.36609688597941914,62,574200,3
