,Edit-Distance Immediate Similarity,Edit-Distance Full Similarity,Jaccard Index Similarity,Longest Maximal Independent Set,Number of Maximal Cliques,Longest Maximal Clique
108,1.0,1.0,0.0,61,613800,3
109,0.0,0.0,0.0,61,613800,3
110,1.0,1.0,0.0,61,613800,3
111,0.0,0.0,0.0,61,613800,3
112,1.0,1.0,0.0,61,613800,3
113,0.0,0.0,0.0,61,613800,3
114,1.0,1.0,0.0,61,613800,3
115,1.0,1.0,0.0,61,613800,3
116,1.0,1.0,0.0,61,613800,3
117,0.0,0.0,0.0,61,613800,3
118,1.0,1.0,0.0,61,613800,3
119,0.0,0.0,0.0,61,613800,3
120,1.0,1.0,0.0,61,613800,3
121,0.0,0.0,0.0,61,613800,3
122,1.0,1.0,0.0,61,613800,3
123,1.0,1.0,0.0,61,613800,3
124,1.0,1.0,0.0,61,613800,3
125,0.0,0.0,0.0,61,613800,3
126,1.0,1.0,0.0,61,613800,3
127,0.0,0.0,0.0,61,613800,3
128,1.0,1.0,0.0,61,613800,3
129,0.0,0.0,0.0,61,613800,3
130,1.0,1.0,0.0,61,613800,3
131,0.0,0.0,0.0,61,613800,3
132,1.0,1.0,0.0,61,613800,3
133,1.0,1.0,0.0,61,613800,3
134,1.0,1.0,0.0,61,613800,3
135,0.0,0.0,0.0,61,613800,3
136,1.0,1.0,0.0,61,613800,3
137,0.0,0.0,0.0,61,613800,3
138,1.0,1.0,0.0,61,613800,3
139,1.0,1.0,0.0,61,613800,3
140,1.0,1.0,0.0,61,613800,3
141,0.0,0.0,0.0,61,613800,3
142,1.0,1.0,0.0,61,613800,3
143,0.0,0.0,0.0,61,613800,3
144,1.0,1.0,0.0,61,613800,3
145,0.0,0.0,0.0,61,613800,3
146,1.0,1.0,0.0,61,613800,3
147,0.0,0.0,0.0,61,613800,3
148,1.0,1.0,0.0,61,613800,3
149,0.0,0.0,0.0,61,613800,3
150,1.0,1.0,0.0,61,613800,3
151,1.0,1.0,0.0,61,613800,3
152,1.0,1.0,0.0,61,613800,3
153,0.0,0.0,0.0,61,613800,3
154,1.0,1.0,0.0,61,613800,3
155,0.0,0.0,0.0,61,613800,3
156,1.0,1.0,0.0,61,613800,3
157,0.0,0.0,0.0,61,613800,3
158,1.0,1.0,0.0,61,613800,3
159,0.0,0.0,0.0,61,613800,3
160,1.0,1.0,0.0,61,613800,3
161,0.0,0.0,0.0,61,613800,3
162,1.0,1.0,0.0,61,613800,3
163,0.0,0.0,0.0,61,613800,3
164,1.0,1.0,0.0,61,613800,3
165,1.0,1.0,0.0,61,613800,3
166,1.0,1.0,0.0,61,613800,3
167,0.0,0.0,0.0,61,613800,3
168,1.0,1.0,0.0,61,613800,3
169,0.0,0.0,0.0,61,613800,3
170,1.0,1.0,0.0,61,613800,3
171,0.0,0.0,0.0,61,613800,3
172,1.0,1.0,0.0,61,613800,3
173,0.0,0.0,0.0,61,613800,3
174,1.0,1.0,0.0,61,613800,3
175,0.0,0.0,0.0,61,613800,3
176,1.0,1.0,0.0,61,613800,3
177,1.0,1.0,0.0,61,613800,3
178,1.0,1.0,0.0,61,613800,3
179,0.0,0.0,0.0,61,613800,3
180,1.0,1.0,0.0,61,613800,3
181,0.0,0.0,0.0,61,613800,3
182,1.0,1.0,0.0,61,613800,3
183,0.0,0.0,0.0,61,613800,3
184,1.0,1.0,0.0,61,613800,3
185,0.0,0.0,0.0,61,613800,3
186,1.0,1.0,0.0,61,613800,3
187,0.0,0.0,0.0,61,613800,3
188,1.0,1.0,0.0,61,613800,3
189,0.0,0.0,0.0,61,613800,3
190,1.0,1.0,0.0,61,613800,3
191,0.0,0.0,0.0,61,613800,3
192,1.0,1.0,0.0,61,613800,3
193,0.0,0.0,0.0,61,613800,3
194,1.0,1.0,0.0,61,613800,3
195,0.0,0.0,0.0,61,613800,3
196,1.0,1.0,0.0,61,613800,3
197,1.0,1.0,0.0,61,613800,3
198,0.0,0.9288386163638978,0.45321034839040025,61,613800,3
199,0.0,0.8061618179762131,0.4532103483904002,61,613800,3
200,0.0,0.0,0.0,61,613800,3
201,1.0,1.0,0.0,61,613800,3
202,0.0,0.03736157628587278,0.00847815771971398,61,613800,3
203,0.0,0.8593162545750721,0.00847815771971398,61,613800,3
204,0.0,0.0,0.0,61,613800,3
205,1.0,1.0,0.0,61,613800,3
206,0.0,0.0,0.0,61,613800,3
207,1.0,1.0,0.0,61,613800,3
208,0.0,0.0,0.0,61,613800,3
209,0.0,0.0,0.0,61,613800,3
210,0.0,0.0388255286757172,0.008967244609289252,61,613800,3
211,0.0,0.8929871595414952,0.00896724460928925,61,613800,3
212,0.0,0.4492035703651268,0.14785756527774643,61,613800,3
213,0.0,0.9392438289452651,0.14785756527774638,61,613800,3
214,0.0,0.1939587763559899,0.03108153761921037,61,613800,3
215,0.0,0.892210371237554,0.03108153761921037,61,613800,3
216,0.0,0.4877912807105542,0.12903457787932288,61,613800,3
217,0.0,0.8975359565074197,0.12903457787932288,61,613800,3
218,0.0,0.0,0.0,61,613800,3
219,1.0,1.0,0.0,61,613800,3
220,0.0,0.0,0.0,61,613800,3
221,1.0,1.0,0.0,61,613800,3
222,0.0,0.019113499022379687,0.006831314810571844,61,613800,3
223,0.0,0.8792209550294662,0.006831314810571843,61,613800,3
224,0.0,0.5712305238562531,0.16170083468487653,61,613800,3
225,0.0,0.9060897964616428,0.16170083468487648,61,613800,3
226,0.0,0.12841536416188148,0.011184616732407022,61,613800,3
227,0.0,0.9845177919077587,0.01118461673240702,61,613800,3
228,0.0,0.6117000648176305,0.2330460752854858,61,613800,3
229,0.0,0.9702828614348623,0.23304607528548565,61,613800,3
230,0.0,0.036977246169834777,0.009094522000535994,61,613800,3
231,0.0,0.8504766619062012,0.009094522000535994,61,613800,3
232,0.0,0.0,0.0,61,613800,3
233,1.0,1.0,0.0,61,613800,3
234,0.0,0.0,0.0,61,613800,3
235,0.0,0.0,0.0,61,613800,3
236,0.0,0.9469720909461541,0.4062354073324326,61,613800,3
237,0.0,0.7920130215186016,0.40623540733243235,61,613800,3
238,0.0,0.0,0.0,61,613800,3
239,1.0,1.0,0.0,61,613800,3
240,0.0,0.5392513245483709,0.13717096603841708,61,613800,3
241,0.0,0.9187244788601874,0.13717096603841702,61,613800,3
242,0.35509749040985095,0.9844646092344214,0.9277268009784658,61,613800,3
243,0.7101949808197018,0.9844646092344214,0.9277268009784658,61,613800,3
244,0.0,0.00845876423938996,0.006758404145089864,61,613800,3
245,0.0,0.38910315501193493,0.006758404145089863,61,613800,3
246,0.0,0.05567893069118912,0.009162263463947462,61,613800,3
247,0.0,0.8537436039315673,0.009162263463947462,61,613800,3
248,0.0,0.12318685948014729,0.01336574926022492,61,613800,3
249,0.0,0.9444325893477961,0.013365749260224914,61,613800,3
250,0.0,0.07085508735507184,0.01905940953374094,61,613800,3
251,0.0,0.4656191454761859,0.019059409533740947,61,613800,3
252,0.0,0.018791622015119858,0.0031879246780595885,61,613800,3
253,0.0,0.8644146126955132,0.0031879246780595885,61,613800,3
254,0.0,0.0,0.0,61,613800,3
255,1.0,1.0,0.0,61,613800,3
256,0.0,0.0,0.0,61,613800,3
257,1.0,1.0,0.0,61,613800,3
258,0.0,0.23094358005600035,0.03135780181838849,61,613800,3
259,0.0,0.7588146201840007,0.03135780181838847,61,613800,3
260,0.0,0.059923791688674566,0.01717332034301272,61,613800,3
261,0.0,0.6891236044197571,0.017173320343012725,61,613800,3
262,0.0,0.9275696887368368,0.4203711422977393,61,613800,3
263,0.0,0.775785557852627,0.4203711422977391,61,613800,3
264,0.0,0.0,0.0,61,613800,3
265,1.0,1.0,0.0,61,613800,3
266,0.0,0.05699329685619359,0.00439877587795439,61,613800,3
267,0.0,0.8738972184616349,0.00439877587795439,61,613800,3
268,0.0,0.4833569665097933,0.11265546190049709,61,613800,3
269,0.0,0.766704153774155,0.11265546190049709,61,613800,3
270,0.0,0.10578544647467181,0.007400325683317403,61,613800,3
271,0.0,0.973226107566981,0.007400325683317403,61,613800,3
272,0.0,0.48375424357525787,0.10514572424899118,61,613800,3
273,0.0,0.717828877563286,0.10514572424899118,61,613800,3
274,0.0,0.9604554882893515,0.7527102083395889,61,613800,3
275,0.0,0.9604554882893515,0.7527102083395889,61,613800,3
276,0.0,0.1372402158689231,0.009398003178551132,61,613800,3
277,0.0,0.7891312412463078,0.009398003178551132,61,613800,3
278,0.0,0.9438088469848372,0.35542187074127,61,613800,3
279,0.0,0.7235867826883753,0.35542187074127,61,613800,3
280,0.0,0.08577043876331591,0.016106747221490237,61,613800,3
281,0.0,0.9863600457781332,0.016106747221490237,61,613800,3
282,0.0,0.0,0.0,61,613800,3
283,1.0,1.0,0.0,61,613800,3
284,0.3763090033914409,0.09247471583200617,0.027659476606782023,61,613800,3
285,0.3763090033914409,0.8507673856544568,0.027659476606782026,61,613800,3
286,0.0,0.0,0.0,61,613800,3
287,0.0,0.0,0.0,61,613800,3
288,0.0,0.1772661732474441,0.02753280885556685,61,613800,3
289,0.0,0.9060271077091586,0.027532808855566842,61,613800,3
290,0.0,0.0,0.0,61,613800,3
291,1.0,1.0,0.0,61,613800,3
292,0.0,0.036522648125502544,0.0018042154056478073,61,613800,3
293,0.0,0.8400209068865584,0.001804215405647807,61,613800,3
294,0.0,0.03608643388701527,0.015327204368807003,61,613800,3
295,0.0,0.8299879794013526,0.015327204368807003,61,613800,3
296,0.0,0.4944799670158043,0.11086065745844866,61,613800,3
297,0.0,0.7582026160909001,0.11086065745844868,61,613800,3
298,0.0,0.9583225196120875,0.6840938914099077,61,613800,3
299,0.0,0.9379326787692771,0.6840938914099077,61,613800,3
300,0.0,0.06347372913233484,0.0011290303856566167,61,613800,3
301,0.0,0.9732638466958003,0.001129030385656617,61,613800,3
302,0.0,0.0,0.0,61,613800,3
303,1.0,1.0,0.0,61,613800,3
304,0.0,0.11386551355742425,0.036220299677837076,61,613800,3
305,0.0,0.6547267029551895,0.036220299677837076,61,613800,3
306,0.0,0.5494745020737706,0.15117646504137544,61,613800,3
307,0.0,0.9027081105497661,0.1511764650413754,61,613800,3
308,0.0,0.9351105746899515,0.39006278320076077,61,613800,3
309,0.0,0.7546506392234696,0.3900627832007607,61,613800,3
310,0.0,0.0,0.0,61,613800,3
311,1.0,1.0,0.0,61,613800,3
312,0.0,0.15653973056045434,0.02356230219389357,61,613800,3
313,0.0,0.9001034507226136,0.023562302193893565,61,613800,3
314,0.0,0.3154838593393887,0.06682846736523117,61,613800,3
315,0.0,0.8536622076242282,0.06682846736523114,61,613800,3
316,0.0,0.20919363673445357,0.034520234154359,61,613800,3
317,0.0,0.9622907289784862,0.034520234154359,61,613800,3
318,0.0,0.0,0.0,61,613800,3
319,1.0,1.0,0.0,61,613800,3
320,0.0,0.9114292727624967,0.6670349578795017,61,613800,3
321,0.0,0.9750173615598803,0.6670349578795013,61,613800,3
322,0.0,0.1856690280309642,0.026797337010706412,61,613800,3
323,0.0,0.9489750321582616,0.026797337010706416,61,613800,3
324,0.0,0.0015838173642614972,6.771358199947895e-05,61,613800,3
325,0.0,0.07285559875602887,6.771358199947895e-05,61,613800,3
326,0.0,0.9593239437162127,0.6878089197463525,61,613800,3
327,0.0,0.9389127959775698,0.6878089197463527,61,613800,3
328,0.0,0.0,0.0,61,613800,3
329,1.0,1.0,0.0,61,613800,3
330,0.0,0.44646988057406867,0.10449462846942563,61,613800,3
331,0.0,0.8215045802562865,0.10449462846942566,61,613800,3
332,0.0,0.0813446383262505,0.0036056754283079052,61,613800,3
333,0.0,0.9354633407518804,0.0036056754283079052,61,613800,3
334,0.0,0.0,0.0,61,613800,3
335,1.0,1.0,0.0,61,613800,3
336,0.0,0.28251540211923465,0.05203229540109292,61,613800,3
337,0.0,0.8663805664989861,0.05203229540109292,61,613800,3
338,0.0,0.006112635017775259,6.802210952132702e-05,61,613800,3
339,0.0,0.28118121081766123,6.802210952132702e-05,61,613800,3
340,0.0,0.0,0.0,61,613800,3
341,0.0,0.0,0.0,61,613800,3
342,0.0,0.21943884935512437,0.03831535829333778,61,613800,3
343,0.0,0.8411822558613098,0.03831535829333778,61,613800,3
344,0.0,0.014104243326324983,0.0067968413727605165,61,613800,3
345,0.0,0.648795193010947,0.0067968413727605165,61,613800,3
346,0.0,0.0,0.0,61,613800,3
347,1.0,1.0,0.0,61,613800,3
348,0.0,0.3120834411784529,0.06827310891964873,61,613800,3
349,0.0,0.8444610761299314,0.06827310891964872,61,613800,3
350,0.0,0.007656685540064712,0.0014874989931809705,61,613800,3
351,0.0,0.35220753484296996,0.0014874989931809705,61,613800,3
352,0.0,0.05688819457607419,0.012967521511197667,61,613800,3
353,0.0,0.8722856501664704,0.012967521511197668,61,613800,3
354,0.0,0.1407930834356632,0.011688789617167262,61,613800,3
355,0.0,0.7196090931156118,0.011688789617167262,61,613800,3
356,0.0,0.9458771972408907,0.7802377576028069,61,613800,3
357,0.0,0.9888716152972948,0.7802377576028069,61,613800,3
358,0.0,0.04106153678824698,0.008932258535027946,61,613800,3
359,0.0,0.6296102307531222,0.008932258535027946,61,613800,3
360,0.0,0.0,0.0,61,613800,3
361,1.0,1.0,0.0,61,613800,3
362,0.0,0.9351105746899515,0.4078507629460532,61,613800,3
363,0.0,0.7681265434953173,0.4078507629460532,61,613800,3
364,0.0,0.05917617908664785,0.01081706120305367,61,613800,3
365,0.0,0.9073680793286014,0.01081706120305367,61,613800,3
366,0.0,0.29189558730928256,0.05119630557878299,61,613800,3
367,0.0,0.8391998135141875,0.05119630557878299,61,613800,3
368,0.0,0.018539319209323613,0.0029866589055445574,61,613800,3
369,0.0,0.8528086836288854,0.0029866589055445574,61,613800,3
370,0.0,0.4916717984348613,0.11039542190360184,61,613800,3
371,0.0,0.7538967576001208,0.11039542190360184,61,613800,3
372,0.0,0.0,0.0,61,613800,3
373,1.0,1.0,0.0,61,613800,3
374,0.0,0.12327169890834078,0.03827848245538099,61,613800,3
375,0.0,0.9450830249639449,0.038278482455380985,61,613800,3
376,0.0,0.14394581882767776,0.015362514862033346,61,613800,3
377,0.0,0.9459296665818825,0.015362514862033343,61,613800,3
378,0.0,0.05781491665517524,0.011235100224786687,61,613800,3
379,0.0,0.8864953887126859,0.011235100224786689,61,613800,3
380,0.0,0.5113769253797065,0.12551640687891005,61,613800,3
381,0.0,0.9047437910564038,0.12551640687891005,61,613800,3
382,0.0,0.5330429594860737,0.1366802294080467,61,613800,3
383,0.0,0.908147264309607,0.1366802294080467,61,613800,3
384,0.0,0.49153708945141517,0.1000328166012361,61,613800,3
385,0.0,0.6851729125686392,0.10003281660123613,61,613800,3
386,0.0,0.42902059068499954,0.1095515561741144,61,613800,3
387,0.0,0.8580411813699992,0.10955155617411434,61,613800,3
388,0.0,0.0,0.0,61,613800,3
389,0.0,0.0,0.0,61,613800,3
390,0.0,0.965719707760346,0.8533159594293295,61,613800,3
391,0.0,0.9871801457105759,0.8533159594293295,61,613800,3
392,0.0,0.0,0.0,61,613800,3
393,1.0,1.0,0.0,61,613800,3
394,0.0,0.0,0.0,61,613800,3
395,1.0,1.0,0.0,61,613800,3
396,0.0,0.03242702847453105,0.007329355905857648,61,613800,3
397,0.0,0.8593162545750721,0.007329355905857648,61,613800,3
398,0.0,0.0,0.0,61,613800,3
399,1.0,1.0,0.0,61,613800,3
400,0.0,0.0,0.0,61,613800,3
401,1.0,1.0,0.0,61,613800,3
402,0.0,0.0,0.0,61,613800,3
403,0.0,0.0,0.0,61,613800,3
404,0.0,0.02904562087118734,0.002974169495741635,61,613800,3
405,0.0,0.7697089530864625,0.002974169495741635,61,613800,3
406,0.0,0.36958413496893383,0.09811221209851166,61,613800,3
407,0.0,0.890361779697886,0.09811221209851168,61,613800,3
408,0.0,0.15579038141098978,0.018427492083002654,61,613800,3
409,0.0,0.8256890214782459,0.01842749208300265,61,613800,3
410,0.0,0.42959092238794716,0.11878138370793981,61,613800,3
411,0.0,0.9107327554624479,0.11878138370793984,61,613800,3
412,0.0,0.0,0.0,61,613800,3
413,1.0,1.0,0.0,61,613800,3
414,0.0,0.0,0.0,61,613800,3
415,1.0,1.0,0.0,61,613800,3
416,0.0,0.016589074623197475,0.005919276474658952,61,613800,3
417,0.0,0.8792209550294662,0.005919276474658951,61,613800,3
418,0.0,0.48399876695426813,0.1293153398380833,61,613800,3
419,0.0,0.8845494706405589,0.12931533983808335,61,613800,3
420,0.2001928330713505,0.10836733392417253,0.004150685132968576,61,613800,3
421,0.8007713322854021,0.9572447829968576,0.0041506851329685766,61,613800,3
422,0.0,0.5292888339283321,0.1757366815222989,61,613800,3
423,0.0,0.9673209723517795,0.17573668152229893,61,613800,3
424,0.0,0.0320934589398566,0.007863289295570258,61,613800,3
425,0.0,0.8504766619062012,0.007863289295570258,61,613800,3
426,0.0,0.0,0.0,61,613800,3
427,1.0,1.0,0.0,61,613800,3
428,0.0,0.0,0.0,61,613800,3
429,0.0,0.0,0.0,61,613800,3
430,0.0,0.8675372289930388,0.4285363768987891,61,613800,3
431,0.0,0.8359904206660191,0.42853637689878876,61,613800,3
432,0.0,0.0,0.0,61,613800,3
433,1.0,1.0,0.0,61,613800,3
434,0.0,0.4588604129478169,0.11416011631904263,61,613800,3
435,0.0,0.9007259957864553,0.11416011631904265,61,613800,3
436,0.0,0.8196453646784134,0.47112984129698465,61,613800,3
437,0.0,0.9443740071294763,0.47112984129698476,61,613800,3
438,0.0,0.0073415689624893865,0.005864456478974835,61,613800,3
439,0.0,0.38910315501193493,0.005864456478974834,61,613800,3
440,0.0,0.04832510965650383,0.007900751259754413,61,613800,3
441,0.0,0.8537436039315673,0.007900751259754413,61,613800,3
442,0.1174244490221854,0.10032398085876382,0.004113729510424094,61,613800,3
443,0.46969779608874185,0.8861951642524124,0.0041137295104240945,61,613800,3
444,0.0,0.06173229117442092,0.016667955924650434,61,613800,3
445,0.0,0.4674016331777585,0.016667955924650434,61,613800,3
446,0.0,0.016309709673500206,0.002761078833678363,61,613800,3
447,0.0,0.8644146126955132,0.002761078833678363,61,613800,3
448,0.0,0.0,0.0,61,613800,3
449,1.0,1.0,0.0,61,613800,3
450,0.0,0.0,0.0,61,613800,3
451,1.0,1.0,0.0,61,613800,3
452,0.0,0.18791012433634735,0.01875934464994697,61,613800,3
453,0.0,0.7113740421304575,0.018759344649946965,61,613800,3
454,0.0,0.05200932863545338,0.014816157108829775,61,613800,3
455,0.0,0.6891236044197571,0.014816157108829777,61,613800,3
456,0.0,0.9270517112003952,0.5916791139210693,61,613800,3
457,0.0,0.8933407398840172,0.5916791139210693,61,613800,3
458,0.0,0.0,0.0,61,613800,3
459,1.0,1.0,0.0,61,613800,3
460,0.0,0.05596690000137605,0.003145945341155559,61,613800,3
461,0.0,0.988748566690978,0.0031459453411555593,61,613800,3
462,0.13261692673341685,0.5128864149624022,0.1876719389495783,61,613800,3
463,0.13261692673341685,0.9373441376899074,0.18767193894957823,61,613800,3
464,0.0,0.08909841286178011,0.0033599717996299783,61,613800,3
465,0.0,0.9444431763348692,0.0033599717996299783,61,613800,3
466,0.0,0.5320653406020102,0.18585148046673505,61,613800,3
467,0.0,0.9096600984485981,0.1858514804667351,61,613800,3
468,0.17749802072149268,0.8077017531937483,0.4480770045696408,61,613800,3
469,0.35499604144298536,0.9306128895493185,0.44807700456964095,61,613800,3
470,0.0,0.12019705577556883,0.005013385664824087,61,613800,3
471,0.0,0.7963054945131439,0.005013385664824087,61,613800,3
472,0.0,0.9210409098443003,0.4522701327897438,61,613800,3
473,0.0,0.813586137029132,0.452270132789744,61,613800,3
474,0.0,0.07444226760589678,0.013840152799545981,61,613800,3
475,0.0,0.9863600457781332,0.013840152799545981,61,613800,3
476,0.0,0.0,0.0,61,613800,3
477,1.0,1.0,0.0,61,613800,3
478,0.0,0.07245100424598527,0.015492338874615926,61,613800,3
479,0.0,0.7679806450074445,0.015492338874615928,61,613800,3
480,0.0,0.0,0.0,61,613800,3
481,0.0,0.0,0.0,61,613800,3
482,0.0,0.14130246173187455,0.015618197721009228,61,613800,3
483,0.0,0.832114496865483,0.015618197721009228,61,613800,3
484,0.0,0.0,0.0,61,613800,3
485,1.0,1.0,0.0,61,613800,3
486,0.0,0.034683017886769085,0.0007013623080734994,61,613800,3
487,0.0,0.9190999739993814,0.0007013623080734994,61,613800,3
488,0.0,0.03132030110948503,0.013265124897735864,61,613800,3
489,0.0,0.8299879794013526,0.013265124897735864,61,613800,3
490,0.0,0.5405199111682354,0.19529040246383944,61,613800,3
491,0.0,0.9549185097305494,0.19529040246383944,61,613800,3
492,0.0,0.8042907695772752,0.41472127017760574,61,613800,3
493,0.0,0.9069661869701188,0.4147212701776059,61,613800,3
494,0.0,0.055090406416743454,0.0009713725807415223,61,613800,3
495,0.0,0.9732638466958003,0.0009713725807415224,61,613800,3
496,0.0,0.0,0.0,61,613800,3
497,1.0,1.0,0.0,61,613800,3
498,0.0,0.09101660227181974,0.02322661671975591,61,613800,3
499,0.0,0.6029849900508069,0.023226616719755917,61,613800,3
500,0.0,0.4651161820109815,0.12224912096399133,61,613800,3
501,0.0,0.8803984873779293,0.12224912096399138,61,613800,3
502,0.0,0.936174702972804,0.5475944061394177,61,613800,3
503,0.0,0.8704782325887476,0.5475944061394177,61,613800,3
504,0.0,0.0,0.0,61,613800,3
505,1.0,1.0,0.0,61,613800,3
506,0.0,0.12559608686224932,0.013775545024330454,61,613800,3
507,0.0,0.8320740754624024,0.013775545024330453,61,613800,3
508,0.0,0.2860849607025552,0.06609177055164622,61,613800,3
509,0.0,0.891911936307966,0.06609177055164622,61,613800,3
510,0.0,0.16903281503840084,0.021153121308966003,61,613800,3
511,0.0,0.8958739197035257,0.021153121308966,61,613800,3
512,0.0,0.0,0.0,61,613800,3
513,1.0,1.0,0.0,61,613800,3
514,0.0,0.7715295831425728,0.4041558952326293,61,613800,3
515,0.0,0.9509550675943339,0.4041558952326293,61,613800,3
516,0.0,0.1696991004226801,0.023795363561645022,61,613800,3
517,0.0,0.999339146933561,0.023795363561645026,61,613800,3
518,0.0,0.0013746339387930018,5.8758494244009836e-05,61,613800,3
519,0.0,0.07285559875602887,5.875849424400983e-05,61,613800,3
520,0.0,0.8065110587847159,0.42077731117351647,61,613800,3
521,0.0,0.9094699173529774,0.4207773111735165,61,613800,3
522,0.0,0.0,0.0,61,613800,3
523,1.0,1.0,0.0,61,613800,3
524,0.0,0.44960524883210806,0.13020955211178112,61,613800,3
525,0.0,0.9531631275240692,0.13020955211178112,61,613800,3
526,0.0,0.07060100684919857,0.0030948641983802893,61,613800,3
527,0.0,0.9354633407518804,0.0030948641983802893,61,613800,3
528,0.0,0.0,0.0,61,613800,3
529,1.0,1.0,0.0,61,613800,3
530,0.0,0.2562320178308475,0.0479201174241609,61,613800,3
531,0.0,0.9053531296689945,0.0479201174241609,61,613800,3
532,0.0,0.005305305864484189,5.899067276127265e-05,61,613800,3
533,0.0,0.28118121081766123,5.899067276127265e-05,61,613800,3
534,0.0,0.0,0.0,61,613800,3
535,0.0,0.0,0.0,61,613800,3
536,0.0,0.1989865710509272,0.03800396572019018,61,613800,3
537,0.0,0.8788573554749283,0.03800396572019018,61,613800,3
